id,city,brand,prod_year,color,usage,body_cond,engine_cond,front_chassis,back_chassis,tpi,gearbox,price
wYxGsCpT,kermanshah,peugeot20605,1393,white,84000,collision_rep,healthy,intact,intact,10,manual,330000000
wYxSojeS,kermanshah,peugeot20605,1397,white,95000,intact,healthy,intact,intact,9,manual,385000000
wYwmWw3c,kermanshah,peugeot20605,1397,white,48000,intact,healthy,intact,intact,3,manual,390000000
wYwulNio,kermanshah,peugeot20605,1397,white,19000,intact,healthy,intact,intact,12,manual,420000000
wYT20PeR,kermanshah,peugeot20605,1396,white,140000,colored,healthy,intact,impact,9,manual,310000000
wYvq_Rup,kermanshah,peugeot20605,1394,white,98000,minor_scratch,healthy,intact,intact,2,manual,320000000
wYv-BEOe,kermanshah,peugeot20605,1397,white,180000,minor_scratch,healthy,intact,intact,6,manual,389000000
wYuyck03,kermanshah,peugeot20605,1393,white,115000,accident,healthy,intact,intact,8,manual,300000000
wYuS70vf,kermanshah,peugeot20605,1395,white,90000,intact,healthy,intact,intact,6,manual,370000000
wYt2MLoY,kermanshah,peugeot20605,1395,ashgray,145000,minor_scratch,healthy,intact,intact,7,manual,335000000
wYsW5aBX,kermanshah,peugeot20605,1394,seashell,70000,intact,healthy,intact,intact,1,manual,339000000
wYqKb-Ye,kermanshah,peugeot20605,1399,white,72000,collision_rep,healthy,intact,intact,10,manual,445000000
wYpC1bBn,kermanshah,peugeot20605,1394,white,160000,round_colored,healthy,intact,intact,1,manual,290000000
wYzyRbX3,kermanshah,peugeot20605,1395,white,145000,minor_scratch,healthy,intact,intact,4,manual,340000000
wYyaulaP,kermanshah,peugeot20605,1393,white,119000,intact,healthy,intact,intact,9,manual,345000000
wYzSzK-E,kermanshah,peugeot20605,1394,white,150000,minor_scratch,healthy,intact,intact,2,manual,321000000
wYyqeIGj,kermanshah,peugeot20605,1395,seashell,160000,minor_scratch,healthy,intact,intact,9,manual,340000000
wYyetrW5,kermanshah,peugeot20605,1399,white,21000,intact,healthy,intact,intact,9,manual,440000000
wYyGMoE1,kermanshah,peugeot20605,1395,white,139000,colored,healthy,intact,intact,6,manual,315000000
wYyyalxb,kermanshah,peugeot20605,1392,white,167000,colored,healthy,intact,intact,5,manual,290000000
wYxyeCWS,kermanshah,peugeot20605,1396,seashell,122000,collision_rep,healthy,intact,intact,11,manual,348000000
wYxGNs_u,kermanshah,peugeot20605,1390,white,262000,colored,healthy,intact,intact,9,manual,265000000
wYxGsCpT,kermanshah,peugeot20605,1393,white,84000,collision_rep,healthy,intact,intact,10,manual,330000000
wYxSojeS,kermanshah,peugeot20605,1397,white,95000,intact,healthy,intact,intact,9,manual,385000000
wYwmWw3c,kermanshah,peugeot20605,1397,white,48000,intact,healthy,intact,intact,3,manual,390000000
wYwulNio,kermanshah,peugeot20605,1397,white,19000,intact,healthy,intact,intact,12,manual,420000000
wYT20PeR,kermanshah,peugeot20605,1396,white,140000,colored,healthy,intact,impact,9,manual,310000000
wYvq_Rup,kermanshah,peugeot20605,1394,white,98000,minor_scratch,healthy,intact,intact,2,manual,320000000
wYv-BEOe,kermanshah,peugeot20605,1397,white,180000,minor_scratch,healthy,intact,intact,6,manual,389000000
wYuyck03,kermanshah,peugeot20605,1393,white,115000,accident,healthy,intact,intact,8,manual,300000000
wYuS70vf,kermanshah,peugeot20605,1395,white,90000,intact,healthy,intact,intact,6,manual,370000000
wYt2MLoY,kermanshah,peugeot20605,1395,ashgray,145000,minor_scratch,healthy,intact,intact,7,manual,335000000
wYsW5aBX,kermanshah,peugeot20605,1394,seashell,70000,intact,healthy,intact,intact,1,manual,339000000
wYqKb-Ye,kermanshah,peugeot20605,1399,white,72000,collision_rep,healthy,intact,intact,10,manual,445000000
wYh2LnDb,kermanshah,peugeot20605,1399,cerise,40000,intact,healthy,intact,intact,10,manual,450000000
wYpC1bBn,kermanshah,peugeot20605,1394,white,160000,round_colored,healthy,intact,intact,1,manual,290000000
wYoeKBzq,kermanshah,peugeot20605,1382,silver,420000,whole_colored,healthy,intact,intact,8,manual,188000000
wYmqaqeM,kermanshah,peugeot20605,1397,white,93000,intact,healthy,intact,intact,12,manual,385000000
wYm-JnRo,kermanshah,peugeot20605,1393,seashell,200000,intact,healthy,intact,intact,11,manual,350000000
wYli3rgE,kermanshah,peugeot20605,1396,white,160000,intact,healthy,intact,intact,1,manual,400000000
wYgW4YBN,kermanshah,peugeot20605,1396,ashgray,117000,colored,healthy,intact,intact,6,manual,315000000
wYeWiYMU,kermanshah,peugeot20605,1398,white,50000,colored,healthy,impact,intact,1,manual,350000000
wYWKsGxm,kermanshah,peugeot20605,1395,white,100000,intact,healthy,intact,intact,6,manual,330000000
wYziisEj,urmia,peugeot20602,1382,silver,284000,intact,healthy,intact,intact,6,manual,150000000
wYzWTH3H,urmia,peugeot20602,1389,white,310000,whole_colored,healthy,impact,colored,5,manual,198000000
wYzKzVLo,urmia,peugeot20602,1381,huntergreen,170000,minor_scratch,needfix,intact,intact,4,manual,130000000
wYrWhiAv,urmia,peugeot20602,1395,ashgray,120000,intact,healthy,intact,intact,7,manual,310000000
wYy-PUaA,urmia,peugeot20602,1399,white,26000,intact,healthy,intact,intact,2,manual,415000000
wYyqvEPm,urmia,peugeot20602,1384,silver,228000,colored,healthy,intact,intact,10,manual,177500000
wYyWf_0s,urmia,peugeot20602,1383,white,226400,round_colored,healthy,intact,intact,11,manual,178000000
wYpSIBHN,urmia,peugeot20602,1389,white,211000,minor_scratch,healthy,intact,impact,6,manual,215000000
wYyeerJ6,urmia,peugeot20602,1387,white,291000,whole_colored,healthy,intact,intact,10,manual,182000000
wYyydzF3,urmia,peugeot20602,1380,olive,365588,intact,healthy,intact,intact,9,manual,105000000
wYyqNJUp,urmia,peugeot20602,1396,seashell,100000,intact,healthy,intact,intact,3,manual,350000000
wYy6sTIp,urmia,peugeot20602,1387,dimgray,231000,colored,healthy,intact,intact,6,manual,215000000
wYy6rYSf,urmia,peugeot20602,1388,white,255000,round_colored,healthy,intact,intact,6,manual,210000000
wYy-bw5R,urmia,peugeot20602,1381,coaly,290000,minor_scratch,healthy,intact,intact,9,manual,137000000
wYy2JGxz,urmia,peugeot20602,1398,white,73000,intact,healthy,intact,intact,12,manual,388000000
wYkSz-YZ,urmia,peugeot20602,1380,black,64000,minor_scratch,healthy,intact,intact,12,manual,135000000
wYyOrHPq,urmia,peugeot20602,1385,silver,333333,round_colored,healthy,n/a,n/a,n/a,manual,155000000
wYyualg2,urmia,peugeot20602,1387,white,372000,round_colored,healthy,intact,intact,10,manual,220000000
wYyyZQ78,urmia,peugeot20602,1400,white,5000,collision_rep,healthy,n/a,n/a,7,manual,390000000
wYy6Z8o7,urmia,peugeot20602,1390,white,290000,round_colored,healthy,intact,intact,6,manual,235000000
wYye5hpR,urmia,peugeot20602,1399,white,15900,intact,healthy,intact,intact,1,manual,435000000
wYziisEj,urmia,peugeot20602,1382,silver,284000,intact,healthy,intact,intact,6,manual,150000000
wYzWTH3H,urmia,peugeot20602,1389,white,310000,whole_colored,healthy,impact,colored,5,manual,198000000
wYzKzVLo,urmia,peugeot20602,1381,huntergreen,170000,minor_scratch,needfix,intact,intact,4,manual,130000000
wYz-Rk0H,urmia,peugeot20602,1399,white,18000,intact,healthy,intact,intact,12,manual,430000000
wYrWhiAv,urmia,peugeot20602,1395,ashgray,120000,intact,healthy,intact,intact,7,manual,310000000
wYgKZyqU,urmia,peugeot20602,1399,white,27000,intact,healthy,intact,intact,9,manual,423000000
wYy-PUaA,urmia,peugeot20602,1399,white,26000,intact,healthy,intact,intact,2,manual,415000000
wYyqvEPm,urmia,peugeot20602,1384,silver,228000,colored,healthy,intact,intact,10,manual,177500000
wYyWf_0s,urmia,peugeot20602,1383,white,226400,round_colored,healthy,intact,intact,11,manual,178000000
wYpSIBHN,urmia,peugeot20602,1389,white,211000,minor_scratch,healthy,intact,impact,6,manual,215000000
wYyeerJ6,urmia,peugeot20602,1387,white,291000,whole_colored,healthy,intact,intact,10,manual,182000000
wYwm55tX,urmia,peugeot20602,1388,white,156000,colored,healthy,intact,intact,n/a,manual,240000000
wYyydzF3,urmia,peugeot20602,1380,olive,365588,intact,healthy,intact,intact,9,manual,105000000
wYyqNJUp,urmia,peugeot20602,1396,seashell,100000,intact,healthy,intact,intact,3,manual,350000000
wYy6sTIp,urmia,peugeot20602,1387,dimgray,231000,colored,healthy,intact,intact,6,manual,215000000
wYy6rYSf,urmia,peugeot20602,1388,white,255000,round_colored,healthy,intact,intact,6,manual,210000000
wYy-bw5R,urmia,peugeot20602,1381,coaly,290000,minor_scratch,healthy,intact,intact,9,manual,137000000
wYy2JGxz,urmia,peugeot20602,1398,white,73000,intact,healthy,intact,intact,12,manual,388000000
wYkSz-YZ,urmia,peugeot20602,1380,black,64000,minor_scratch,healthy,intact,intact,12,manual,135000000
wYyOrHPq,urmia,peugeot20602,1385,silver,333333,round_colored,healthy,n/a,n/a,n/a,manual,155000000
wYyualg2,urmia,peugeot20602,1387,white,372000,round_colored,healthy,intact,intact,10,manual,220000000
wYyyZQ78,urmia,peugeot20602,1400,white,5000,collision_rep,healthy,n/a,n/a,7,manual,390000000
wYy6Z8o7,urmia,peugeot20602,1390,white,290000,round_colored,healthy,intact,intact,6,manual,235000000
wYye5hpR,urmia,peugeot20602,1399,white,15900,intact,healthy,intact,intact,1,manual,435000000
wYyWJWMi,urmia,peugeot20602,1382,red,295000,intact,healthy,intact,intact,11,manual,165000000
wYsSU3lo,urmia,peugeot20602,1395,white,91000,intact,healthy,intact,intact,7,manual,344000000
wYyuxRox,urmia,peugeot20602,1380,silver,443567,minor_scratch,healthy,intact,intact,5,manual,110000000
wYxiep65,urmia,peugeot20602,1395,white,150000,colored,healthy,intact,intact,n/a,manual,305000000
wYxudmyf,urmia,peugeot20602,1380,olive,120000,round_colored,healthy,intact,intact,4,manual,120000000
wYv-MYai,urmia,peugeot20602,1396,white,134000,round_colored,healthy,colored,intact,11,manual,290000000
wYxGMqEt,urmia,peugeot20602,1382,beige,310000,round_colored,healthy,intact,intact,5,manual,140000000
wYx6LkVy,urmia,peugeot20602,1383,silver,340000,whole_colored,healthy,impact,intact,6,manual,133000000
wYxqLEKl,urmia,peugeot20602,1394,white,89000,intact,healthy,intact,intact,9,manual,296000000
wYxiK3Tz,urmia,peugeot20602,1384,silver,390000,whole_colored,healthy,intact,intact,7,manual,135000000
wYs6lGUb,urmia,peugeot20602,1391,white,1000,intact,healthy,intact,intact,2,manual,420000000
wYxK5aGZ,urmia,peugeot20602,1390,white,225000,colored,healthy,intact,intact,11,manual,255000000
wYxSpxaF,urmia,peugeot20602,1384,silver,250000,round_colored,healthy,intact,intact,12,manual,170000000
wYxSJUr5,urmia,peugeot20602,1389,white,100000,round_colored,healthy,intact,intact,9,manual,220000000
wYxOZc2T,urmia,peugeot20602,1400,white,19000,intact,healthy,intact,intact,7,manual,435000000
wYx6Yj28,urmia,peugeot20602,1388,white,249000,colored,healthy,intact,intact,2,manual,225000000
wYxC41qJ,urmia,peugeot20602,1394,white,178000,colored,healthy,intact,impact,12,manual,255000000
wYxC4IyI,urmia,peugeot20602,1388,ashgray,318000,minor_scratch,healthy,intact,intact,5,manual,210000000
wYxm3g6X,urmia,peugeot20602,1380,red,223564,whole_colored,healthy,intact,intact,3,manual,130000000
wYxe3vIx,urmia,peugeot20602,1387,white,100000,minor_scratch,healthy,intact,intact,5,manual,240000000
wYxy2LFg,urmia,peugeot20602,1385,ashgray,200000,round_colored,healthy,intact,intact,4,manual,175000000
wYxqWbZj,urmia,peugeot20602,1382,silver,440000,round_colored,needfix,intact,intact,2,manual,116000000
wYs2jsVn,urmia,peugeot20602,1394,seashell,43000,intact,healthy,intact,intact,6,manual,339000000
wYxW1AR_,urmia,peugeot20602,1384,silver,400331,minor_scratch,healthy,intact,intact,6,manual,171500000
wYiabdDj,urmia,peugeot20602,1384,silver,151000,minor_scratch,healthy,intact,intact,3,manual,205000000
wYxm03bS,urmia,peugeot20602,1387,copper,380000,collision_rep,healthy,intact,intact,7,manual,210000000
wYx6jC63,urmia,peugeot20602,1384,ashgray,360454,round_colored,healthy,n/a,n/a,11,manual,140000000
wYx-Tfnt,urmia,peugeot20602,1401,white,0,intact,healthy,intact,intact,12,manual,450000000
wYxiCggl,urmia,peugeot20602,1391,white,118000,colored,healthy,intact,intact,12,manual,265000000
wYwCtw7y,urmia,peugeot20602,1383,silver,286000,round_colored,replaced,intact,intact,8,manual,145000000
wYwGq9Ww,urmia,peugeot20602,1389,silver,300000,round_colored,healthy,intact,intact,12,manual,180000000
wYwmojea,urmia,peugeot20602,1383,silver,43000,whole_colored,healthy,intact,impact,8,manual,140000000
wYwO2xvb,urmia,peugeot20602,1400,white,17000,intact,healthy,intact,intact,4,manual,440000000
wYrCkQNU,urmia,peugeot20602,1399,white,22000,intact,healthy,intact,intact,6,manual,440000000
wYwuTlCV,urmia,peugeot20602,1383,silver,197000,round_colored,healthy,intact,intact,6,manual,155000000
wYwCQYKf,urmia,peugeot20602,1398,white,4000,intact,healthy,intact,intact,9,manual,400000000
wYwOTfHV,urmia,peugeot20602,1385,ashgray,200000,intact,healthy,intact,intact,11,manual,175000000
wYw6CkIs,urmia,peugeot20602,1401,white,0,intact,healthy,intact,intact,12,manual,470000000
wYwOyScO,urmia,peugeot20602,1388,white,200000,colored,healthy,intact,impact,9,manual,210000000
wYwix2aF,urmia,peugeot20602,1401,white,0,intact,healthy,intact,intact,12,manual,470000000
wYwWRSJn,urmia,peugeot20602,1398,white,43000,intact,healthy,intact,intact,1,manual,400000000
wYwaxnTQ,urmia,peugeot20602,1388,white,224400,intact,healthy,intact,intact,11,manual,225000000
wYwiQkLY,urmia,peugeot20602,1382,huntergreen,300000,minor_scratch,healthy,intact,intact,5,manual,145000000
wYwqgVga,urmia,peugeot20602,1401,white,300,intact,healthy,intact,intact,12,manual,450000000
wYwSgQVR,urmia,peugeot20602,1389,white,325000,minor_scratch,healthy,intact,intact,9,manual,237000000
wYvuPW1P,urmia,peugeot20602,1399,white,47117,collision_rep,healthy,intact,intact,1,manual,400000000
wYvWvnhd,urmia,peugeot20602,1398,white,79000,intact,healthy,intact,intact,12,manual,398000000
wYv6-YxK,urmia,peugeot20602,1401,white,7000,intact,healthy,intact,intact,8,manual,460000000
wYvye6SS,urmia,peugeot20602,1400,white,700,intact,healthy,intact,intact,8,manual,440000000
wYvOovba,urmia,peugeot20602,1398,white,53000,intact,healthy,intact,intact,9,manual,415000000
wYvS17eM,urmia,peugeot20602,1398,white,47000,colored,healthy,intact,intact,7,manual,380000000
wYv6TNN9,urmia,peugeot20602,1400,white,4200,intact,healthy,intact,intact,4,manual,468000000
wYsKFnSX,urmia,peugeot20602,1398,white,30000,intact,healthy,intact,intact,3,manual,390000000
wYvGCMUm,urmia,peugeot20602,1389,white,215500,round_colored,healthy,intact,intact,n/a,manual,250000000
wYaSslJx,urmia,peugeot20602,1384,wine,345000,whole_colored,healthy,intact,impact,4,manual,148000000
wYkmXRjc,urmia,peugeot20602,1401,white,0,intact,healthy,intact,intact,12,manual,450000000
wYpiYYav,urmia,peugeot20602,1389,white,212000,minor_scratch,healthy,intact,intact,6,manual,220000000
wYu-vDmW,urmia,peugeot20602,1389,white,180000,colored,healthy,intact,intact,6,manual,245000000
wYuWfJVI,urmia,peugeot20602,1384,silver,420000,whole_colored,healthy,intact,intact,n/a,manual,155000000
wYu-8XM3,urmia,peugeot20602,1399,white,29000,intact,healthy,intact,intact,5,manual,420000000
wYYeXW26,urmia,peugeot20602,1382,orange,280000,intact,healthy,intact,intact,8,manual,138000000
wYuisRgG,urmia,peugeot20602,1399,white,47000,intact,healthy,intact,intact,2,manual,420000000
wYuaM4ZF,urmia,peugeot20602,1389,silver,200000,colored,healthy,intact,intact,2,manual,234000000
wYuKrGNJ,urmia,peugeot20602,1398,white,42000,intact,healthy,intact,intact,11,manual,407000000
wYu65bnM,urmia,peugeot20602,1400,white,21000,intact,healthy,intact,intact,12,manual,450000000
wYZuNTEn,urmia,peugeot20602,1400,white,20000,intact,healthy,intact,intact,7,manual,440000000
wYuChX5r,urmia,peugeot20602,1384,silver,290000,minor_scratch,healthy,intact,intact,8,manual,190000000
wYuOQdsn,urmia,peugeot20602,1385,ashgray,295087,whole_colored,healthy,intact,intact,7,manual,168000000
wYZyDZMO,urmia,peugeot20602,1382,silver,300000,round_colored,healthy,intact,intact,6,manual,160000000
wYzeAoJ5,urmia,peugeot20605,1392,white,162000,colored,healthy,intact,intact,9,manual,300000000
wYy69Qul,urmia,peugeot20605,1390,white,180000,intact,healthy,intact,intact,6,manual,258000000
wYyGdYQp,urmia,peugeot20605,1394,black,170000,minor_scratch,healthy,intact,intact,10,manual,350000000
wYyWc3BH,urmia,peugeot20605,1397,white,140000,intact,healthy,intact,intact,8,manual,375000000
wYyG7pzk,urmia,peugeot20605,1390,white,120000,intact,healthy,intact,intact,8,manual,270000000
wYxOds7d,urmia,peugeot20605,1384,dimgray,360000,intact,healthy,intact,intact,12,manual,170000000
wYxusEyA,urmia,peugeot20605,1388,white,187000,minor_scratch,healthy,intact,intact,10,manual,260000000
wYxerhox,urmia,peugeot20605,1395,white,157000,intact,healthy,intact,intact,4,manual,355000000
wYx6FV3D,urmia,peugeot20605,1394,white,30000,round_colored,n/a,intact,intact,n/a,n/a,250000000
wYtC9ZIo,urmia,peugeot20605,1390,white,260000,whole_colored,needfix,n/a,n/a,7,manual,188000000
wYw-Z4C1,urmia,peugeot20605,1397,white,1000,colored,healthy,intact,intact,12,n/a,335000000
wYwmzW-1,urmia,peugeot20605,1397,white,140000,colored,healthy,intact,intact,n/a,manual,385000000
wYwygmPW,urmia,peugeot20605,1398,seashell,51000,intact,healthy,intact,intact,11,manual,460000000
wYveU4Ud,urmia,peugeot20605,1395,white,115000,intact,healthy,intact,intact,12,n/a,370000000
wYuuf0tT,urmia,peugeot20605,1382,silver,108374,round_colored,healthy,impact,intact,8,manual,150000000
wYu-N5Mk,urmia,peugeot20605,1397,white,7000,intact,healthy,intact,intact,n/a,manual,410000000
wYuqoBxO,urmia,peugeot20605,1397,white,100000,intact,healthy,intact,intact,6,manual,430000000
wYuqR6bQ,urmia,peugeot20605,1395,white,100000,intact,healthy,intact,intact,7,manual,380000000
wYtm9da4,urmia,peugeot20605,1394,white,235000,whole_colored,healthy,intact,intact,6,manual,253000000
wYtOc7k9,urmia,peugeot20605,1396,white,120000,minor_scratch,healthy,intact,intact,11,manual,445000000
wYzeAoJ5,urmia,peugeot20605,1392,white,162000,colored,healthy,intact,intact,9,manual,300000000
wYy69Qul,urmia,peugeot20605,1390,white,180000,intact,healthy,intact,intact,6,manual,258000000
wYyGdYQp,urmia,peugeot20605,1394,black,170000,minor_scratch,healthy,intact,intact,10,manual,350000000
wYyWc3BH,urmia,peugeot20605,1397,white,140000,intact,healthy,intact,intact,8,manual,375000000
wYyG7pzk,urmia,peugeot20605,1390,white,120000,intact,healthy,intact,intact,8,manual,270000000
wYxOds7d,urmia,peugeot20605,1384,dimgray,360000,intact,healthy,intact,intact,12,manual,170000000
wYxusEyA,urmia,peugeot20605,1388,white,187000,minor_scratch,healthy,intact,intact,10,manual,260000000
wYxerhox,urmia,peugeot20605,1395,white,157000,intact,healthy,intact,intact,4,manual,355000000
wYx6FV3D,urmia,peugeot20605,1394,white,30000,round_colored,n/a,intact,intact,n/a,n/a,250000000
wYtC9ZIo,urmia,peugeot20605,1390,white,260000,whole_colored,needfix,n/a,n/a,7,manual,188000000
wYw-Z4C1,urmia,peugeot20605,1397,white,1000,colored,healthy,intact,intact,12,n/a,335000000
wYwmzW-1,urmia,peugeot20605,1397,white,140000,colored,healthy,intact,intact,n/a,manual,385000000
wYwygmPW,urmia,peugeot20605,1398,seashell,51000,intact,healthy,intact,intact,11,manual,460000000
wYveU4Ud,urmia,peugeot20605,1395,white,115000,intact,healthy,intact,intact,12,n/a,370000000
wYuuf0tT,urmia,peugeot20605,1382,silver,108374,round_colored,healthy,impact,intact,8,manual,150000000
wYu-N5Mk,urmia,peugeot20605,1397,white,7000,intact,healthy,intact,intact,n/a,manual,410000000
wYuqoBxO,urmia,peugeot20605,1397,white,100000,intact,healthy,intact,intact,6,manual,430000000
wYuqR6bQ,urmia,peugeot20605,1395,white,100000,intact,healthy,intact,intact,7,manual,380000000
wYtm9da4,urmia,peugeot20605,1394,white,235000,whole_colored,healthy,intact,intact,6,manual,253000000
wYtOc7k9,urmia,peugeot20605,1396,white,120000,minor_scratch,healthy,intact,intact,11,manual,445000000
wYtesaXY,urmia,peugeot20605,1396,white,110000,colored,healthy,intact,intact,6,manual,325000000
